57.2577,669.091995,-3088.3324874999994,0.20942,247.705
70.99859725,761.3125,-3090.582525,0.20942,247.705
84.7372225,853.52649,-3093.0825125,0.20942,247.705
98.47582274999999,945.740755,-3095.57625,0.20942,247.705
112.21444774999999,1037.9540125,-3098.08625,0.20942,247.705
125.95487274999999,1130.17,-3100.3924875,0.20942,247.705
139.69844774999999,1222.4024749999999,-3102.17125,0.20942,247.705
153.44402524999998,1314.642475,-3103.6737875,0.20942,247.705
167.19075,1406.8799999999999,-3105.2225,0.2090595,245.8815
180.9372525,1499.1175,-3106.7487125,0.208699,244.058
194.6830025,1591.3575,-3108.2224875,0.208699,244.058
208.42950000000002,1683.6024750000001,-3109.13125,0.208699,244.058
222.16249750000003,1775.857475,-3109.416225,0.208699,244.058
235.89349750000002,1868.112475,-3109.6324624999997,0.2085875,243.194
249.62125500000002,1960.364975,-3109.8600125000003,0.208476,242.33
263.3575075,2052.6225,-3110.0962874999996,0.208476,242.33
277.100005,2144.8775,-3110.0162625000003,0.208476,242.33
290.8419975,2237.125,-3109.0787625000003,0.208476,242.33
304.600995,2329.365,-3107.599975,0.208476,242.33
318.35975,2421.6049999999996,-3106.1274624999996,0.2086545,243.082
332.11825,2513.844975,-3104.6512375,0.208833,243.834
345.877,2606.08,-3103.1687374999997,0.208833,243.834
359.655,2698.30505,-3101.2987375,0.208833,243.834
373.45875,2790.517525,-3098.8987625000004,0.208833,243.834
387.269005,2882.722475,-3096.35,0.209053,245.19725
401.07925500000005,2974.927425,-3093.7962125000004,0.209493,247.92375
414.88975000000005,3067.132425,-3091.2525,0.209713,249.287
428.6962525,3159.3474749999996,-3088.9112875,0.209713,249.287
442.5245,3251.577475,-3087.3812749999997,0.209713,249.287
456.3819975,3343.81,-3086.4862749999998,0.209713,249.287
470.2470025,3436.04005,-3085.5888125,0.2100335,251.241
484.113765,3528.2700250000003,-3084.6700125,0.210354,253.195
497.97301749999997,3620.5025000000005,-3083.7512125000003,0.210354,253.195
511.83850249999995,3712.7400000000002,-3083.582475,0.210354,253.195
525.7014925,3804.9749749999996,-3084.5537624999997,0.210354,253.195
539.5502449999999,3897.2025,-3085.9112625000002,0.210354,253.195
553.3992450000001,3989.43005,-3087.2937375,0.210235,251.713
567.2487424999999,4081.6575249999996,-3088.7013,0.210116,250.231
581.0959949999999,4173.885,-3090.1225750000003,0.210116,250.231
596.962495,4279.81995,-3092.5450499999997,0.210116,250.231
614.84799,4399.4624,-3095.8413,0.20868962,241.80663
632.7337474999999,4519.104975,-3099.15625,0.20828163,239.68412
650.622255,4638.7451,-3102.5924875,0.207869,237.622
668.4590000000001,4758.405000000001,-3105.6675250000003,0.205007,220.894
686.2122475,4878.094950000001,-3108.0450124999998,0.203576,212.53
703.9537475,4997.787450000001,-3110.355025,0.205979,226.764
721.685255,5117.474950000001,-3112.9412625,0.20693263,232.6245
739.3574974999999,5237.172475,-3115.2900000000004,0.20403388,215.8775
756.9424875,5356.88745,-3117.428725,0.2025845,207.504
774.471495,5476.617425,-3119.54875,0.20509275,221.819
792.0007625000001,5596.352425,-3121.5550500000004,0.207601,236.134
809.5257724999999,5716.084975,-3123.5387250000003,0.207601,236.134
826.94101,5835.837525,-3125.0937125,0.207601,236.134
844.263245,5955.61255,-3126.1350125000004,0.207601,236.134
861.62799,6075.38245,-3127.18375,0.2073415,234.5375
879.0209925,6195.144899999999,-3128.2749625,0.207082,232.941
896.3034950000001,6314.92505,-3128.9999625,0.207082,232.941
913.4312425,6434.7301,-3129.2512375,0.207082,232.941
930.526,6554.537475,-3129.3987375000006,0.2070255,232.6145
947.644,6674.342525,-3129.5537249999998,0.206969,232.288
964.7054949999999,6794.155025,-3129.7249874999998,0.206969,232.288
981.5934950000001,6913.987425,-3129.9362375,0.206969,232.288
998.3740025,7033.83495,-3130.1687250000004,0.207021,232.597
1015.1520125,7153.68505,-3130.403725,0.207073,232.906
1031.928275,7273.535025,-3130.6312625,0.207073,232.906
1048.60277,7393.3974499999995,-3130.7262875,0.207073,232.906
1065.1775,7513.2749,-3130.6925,0.207073,232.906
1081.7525,7633.152475,-3130.6474875,0.207174,233.5835
1098.324975,7753.02515,-3130.6137375,0.207275,234.261
1114.839975,7872.890149999999,-3129.4199999999996,0.207275,234.261
1131.27,7992.742550000001,-3126.5475000000006,0.207275,234.261
1147.6725,8112.5899500000005,-3123.15875,0.2075915,236.1355
1164.075,8232.442525,-3119.7862999999998,0.207908,238.01
1180.4650000000001,8352.305175,-3116.62755,0.207908,238.01
1196.825,8472.187475,-3114.0925375,0.207908,238.01
1213.165,8592.079825,-3111.9662875,0.2082395,239.9235
1229.505,8711.96995,-3109.8225125,0.208571,241.837
1245.85,8831.864950000001,-3108.00125,0.208571,241.837
158.105,656.7702475,-3088.4624875,0.20942,247.705
171.993245,749.36551,-3090.2524875,0.20942,247.705
185.8762475,841.9467475,-3092.6325,0.20942,247.705
199.7597475,934.5289925000001,-3094.9500000000003,0.20942,247.705
213.64350000000002,1027.1102725,-3097.2962500000003,0.20942,247.705
227.52925,1119.695025,-3099.4549875000002,0.20942,247.705
241.4184975,1212.294975,-3101.064975,0.20942,247.705
255.31025,1304.902475,-3102.4475375,0.20923975,246.79325
269.203,1397.5075,-3103.8637999999996,0.20887925,244.96975
283.09524999999996,1490.115,-3105.2362375,0.208699,244.058
296.98699999999997,1582.7250000000001,-3106.5962500000005,0.208699,244.058
310.8795,1675.3399749999999,-3107.3962750000005,0.208699,244.058
324.7590025,1767.964975,-3107.6025125,0.208699,244.058
338.6365075,1860.5899749999999,-3107.7737500000003,0.2085875,243.194
352.479255,1953.22,-3107.957525,0.208476,242.33
366.2987525,2045.8574999999998,-3108.1488000000004,0.208476,242.33
380.1237525,2138.48995,-3107.9637624999996,0.208476,242.33
393.94824500000004,2231.115,-3106.9487124999996,0.208476,242.33
407.790245,2323.7350500000002,-3105.47495,0.20856525,242.706
421.6320025,2416.3549999999996,-3104.0087375,0.20874375,243.458
435.4732525,2508.974925,-3102.5350375000003,0.208833,243.834
449.3145,2601.59245,-3101.0487625,0.208833,243.834
463.17424,2694.1975,-3099.1612375,0.208833,243.834
477.0597375,2786.7875500000005,-3096.7825249999996,0.208833,243.834
490.95174999999995,2879.3725750000003,-3094.2637624999998,0.209273,246.5605
504.8434975,2971.955025,-3091.7149625,0.209713,249.287
518.7357475,3064.542475,-3089.2137374999998,0.209713,249.287
532.62525,3157.14495,-3087.0175375,0.209713,249.287
546.5360025,3249.75995,-3085.6037625,0.209713,249.287
560.4742575,3342.375,-3084.7337375,0.20987325,250.264
574.4195100000001,3434.9875500000003,-3083.8550375,0.21019375,252.218
588.3667625,3527.599975,-3082.9300125000004,0.210354,253.195
602.3067649999999,3620.214975,-3082.0112124999996,0.210354,253.195
616.2530075,3712.837525,-3082.0062374999998,0.210354,253.195
630.19699,3805.4575,-3083.0912749999998,0.210354,253.195
644.1262350000001,3898.0675,-3084.3612750000007,0.2102945,252.454
658.055985,3990.674975,-3085.7125,0.2101755,250.972
671.9867399999999,4083.2824499999997,-3087.1337750000002,0.210116,250.231
685.9104924999999,4175.8899,-3088.6025499999996,0.210116,250.231
701.8067475,4281.88235,-3090.9650125,0.210116,250.231
719.67874,4401.26235,-3093.9562499999997,0.2099275,249.49475
737.554,4520.63735,-3097.0562374999995,0.2095195,247.37225
755.43451,4640.0099,-3100.3649625,0.2093,245.986
773.26149,4759.4099,-3103.21375,0.206438,229.258
790.9915000000001,4878.847400000001,-3105.0412625,0.2048085,219.79075
808.7052600000001,4998.282475,-3106.861275,0.2072115,234.02475
826.4202574999999,5117.6975,-3109.3662500000005,0.208382,240.998
844.07576,5237.124975000001,-3111.4637125,0.20693263,232.6245
861.6520074999999,5356.5673750000005,-3113.581225,0.20548325,224.251
879.1885074999999,5476.02235,-3116.0287625,0.20654212,230.1925
896.7277675,5595.49,-3118.1537625,0.207601,236.134
914.262025,5714.957525,-3120.237475,0.207601,236.134
931.6887525,5834.4475,-3121.8624874999996,0.207601,236.134
949.0509850000001,5953.957525,-3122.7962499999994,0.2074815,235.458
966.5419899999999,6073.444974999999,-3123.7725,0.207222,233.8615
984.1164925,6192.9099,-3124.8312374999996,0.207082,232.941
1001.5809899999999,6312.389975,-3125.483725,0.207082,232.941
1018.89647,6431.897575000001,-3125.6724750000003,0.20711175,233.16
1036.2014749999998,6551.404925000001,-3125.7962375,0.20705525,232.8335
1053.5747225,6670.897475,-3125.9399875,0.206969,232.288
1070.917475,6790.3926,-3126.11125,0.206969,232.288
1088.09,6909.909925,-3126.3350250000003,0.206969,232.288
1105.1575,7029.439925000001,-3126.5762749999994,0.207021,232.597
1122.2225,7148.970075,-3126.823775,0.207073,232.906
1139.2849999999999,7268.5001250000005,-3127.0637874999998,0.207073,232.906
1156.2475,7388.042624999999,-3127.1900375,0.207073,232.906
1173.1149999999998,7507.599999999999,-3127.2012625,0.2071235,233.24475
1189.9825,7627.157475,-3127.2087749999996,0.2072245,233.92225
1206.849975,7746.705075,-3127.2287749999996,0.207275,234.261
1223.659975,7866.240124999999,-3126.111275,0.207275,234.261
1240.3849999999998,7985.765025,-3123.346275,0.207275,234.261
1257.085,8105.29235,-3120.1075,0.2075915,236.1355
1273.784975,8224.827525,-3116.8975250000003,0.207908,238.01
1290.474975,8344.37525,-3113.8825,0.207908,238.01
1307.134975,8463.94505,-3111.4749625000004,0.207908,238.01
1323.7749750000003,8583.520025,-3109.4437625,0.2082395,239.9235
1340.415,8703.092525,-3107.4125375,0.208571,241.837
1357.065,8822.674775,-3105.983775,0.208571,241.837
258.95000500000003,644.440505,-3088.884975,0.20942,247.705
272.98425,737.4025275000001,-3090.5062124999995,0.20942,247.705
287.01324999999997,830.35077,-3092.7687124999998,0.209473,248.2025
301.04299749999996,923.299745,-3094.95995,0.209526,248.7
315.0735,1016.2472625,-3097.1662,0.209526,248.7
329.1060025,1109.202525,-3099.141225,0.20817125,240.69362
343.14225,1202.172475,-3100.5975125,0.207938,239.28437
357.18125,1295.1474750000002,-3101.85755,0.20887925,244.96975
371.22025,1388.1225,-3103.087525,0.208699,244.058
385.25875,1481.1000000000001,-3104.2875000000004,0.20864325,243.626
399.2969975,1574.08,-3105.5275,0.2085875,243.194
413.3357475,1667.0675,-3106.2237625000002,0.2085875,243.194
427.36225249999995,1760.0624999999998,-3106.3687625000002,0.2085875,243.194
441.38675750000004,1853.0575000000001,-3106.5050000000006,0.20853175,242.762
455.3444975,1946.065025,-3106.640025,0.208476,242.33
469.24724749999996,2039.0825,-3106.773775,0.208629,243.14862
483.15449749999993,2132.094975,-3106.4825375,0.208782,243.96725
497.061235,2225.099975,-3105.3900125,0.20871825,243.52462
510.986245,2318.099975,-3103.92,0.20874375,243.458
524.91075,2411.1,-3102.4487375,0.208833,243.834
538.8345025,2504.099975,-3100.9700000000003,0.20906375,245.50675
552.7582500000001,2597.099975,-3099.4800374999995,0.2092945,247.1795
566.6994875,2690.0825250000003,-3097.5512750000003,0.2092945,247.1795
580.6662425000001,2783.0500500000003,-3095.1662749999996,0.20928375,246.87
594.6402575000001,2876.017525,-3092.7225000000003,0.209493,247.92375
608.6139975,2968.98005,-3090.2537125,0.209713,249.287
622.58824,3061.9475249999996,-3087.8162500000003,0.20987325,250.264
636.56024,3154.932425,-3085.7312875,0.2100335,251.241
650.5527475,3247.9324749999996,-3084.417475,0.2100335,251.241
664.5717599999999,3340.9300249999997,-3083.5637125000003,0.21019375,252.218
678.5975025,3433.922525,-3082.6887750000005,0.210354,253.195
692.625,3526.914975,-3081.7663000000002,0.2102945,252.454
706.6457525000001,3619.912475,-3080.8600125000003,0.210235,251.713
720.6727599999999,3712.92005,-3081.005,0.210235,251.713
734.6972475,3805.92005,-3082.1912500000003,0.210235,251.713
748.7072275,3898.912475,-3083.3999875,0.2101755,250.972
762.7177275,3991.9024499999996,-3084.727475,0.210116,250.231
776.7292325000001,4084.8874499999997,-3086.1287374999997,0.21012025,250.70675
790.7297374999999,4177.8749,-3087.6550375,0.2101245,251.1825
806.654495,4283.92995,-3089.9075125,0.20993175,249.9705
824.5132424999999,4403.0475,-3092.5924875,0.2095505,248.02225
842.3792575,4522.154925,-3095.5537375,0.2093465,246.961
860.249255,4641.26235,-3098.642475,0.209331,246.636
878.0627300000001,4760.40235,-3101.0999999999995,0.2079,238.272
895.7752375,4879.5824,-3102.5762625,0.2074875,235.7405
913.4662474999999,4998.757475,-3104.0737625,0.208475,241.42925
931.1589975,5117.912475,-3106.2349875,0.208444,241.2855
948.7985025,5237.074925000001,-3108.1099625,0.208444,241.2855
966.3692599999999,5356.237425,-3110.3337749999996,0.20822,239.89175
983.9140299999999,5475.409925,-3113.068775,0.20780075,237.282
1001.4635325,5594.61,-3115.3512125,0.2076055,236.066
1019.005265,5713.81495,-3117.5387250000003,0.2076055,236.066
1036.4437525,5833.042350000001,-3119.1887625,0.20748375,235.424
1053.847495,5952.287475,-3120.028725,0.2072425,234.106
1071.465,6071.49245,-3120.95495,0.20711275,233.30775
1089.219975,6190.6623500000005,-3121.9462249999997,0.2071025,233.1855
1106.867475,6309.84495,-3122.5187375,0.2071025,233.1855
1124.3724750000001,6429.05505,-3122.6687375,0.20715175,233.50125
1141.8874500000002,6548.2624749999995,-3122.774975,0.207143,233.43475
1159.51245,6667.4425249999995,-3122.9037375,0.207085,233.0525
1177.137475,6786.6201249999995,-3123.0737875,0.207085,233.0525
1194.595,6905.81995,-3123.3138000000004,0.20711412,233.18113
1211.9475,7025.0323499999995,-3123.5638,0.20716925,233.46425
1229.3025,7144.245000000001,-3123.8200500000003,0.20725638,233.97512
1246.6524749999999,7263.455099999999,-3124.0762625,0.2073175,234.3315
1263.9024749999999,7382.680075,-3124.23,0.2073175,234.3315
1281.062475,7501.92005,-3124.2850000000003,0.20740088,234.97512
1298.224975,7621.155025,-3124.3537625,0.20748425,235.61875
1315.3875249999999,7740.38,-3124.4337625,0.20758888,236.29762
1332.490025,7859.589975,-3123.355,0.2076935,236.9765
1349.51,7978.7925,-3120.685,0.2076425,236.556
1366.5075000000002,8098.005,-3117.60125,0.20774975,237.07275
1383.50495,8217.222525000001,-3114.5425125,0.20814575,239.518
1400.494925,8336.455075,-3111.6837125,0.2083835,241.026
1417.4549499999998,8455.709925000001,-3109.4061749999996,0.2083115,240.47475
1434.394975,8574.9675,-3107.4837625,0.20840525,240.88025
1451.335,8694.22265,-3105.586300000001,0.2087005,242.4935
1468.2849999999999,8813.48755,-3104.265025,0.20883,243.15
359.7942575,632.109495,-3089.37495,0.20942,247.705
373.97400000000005,725.4380025,-3090.854975,0.20942,247.705
388.14950000000005,818.7552474999999,-3092.9299750000005,0.209526,248.7
402.32599749999997,912.0722499999999,-3094.9736875,0.209632,249.695
416.50374500000004,1005.3877500000001,-3097.0262,0.209632,249.695
430.68325,1098.7125,-3098.8124875,0.2069225,233.68225
